product_id,date,quantity,revenue,promotion_active
20,2022-11-27,266,184194.28,0
20,2022-11-28,361,234075.5,0
20,2022-11-29,295,193193.09,0
20,2022-11-30,356,238930.12,0
20,2022-12-01,421,264390.12,0
20,2022-12-02,377,265126.35,0
20,2022-12-03,357,218431.87,0
20,2022-12-04,475,287386.81,0
20,2022-12-05,418,298463.95,0
20,2022-12-06,655,478249.5,0
20,2022-12-07,629,432599.38,0
20,2022-12-08,519,371114.82,0
20,2022-12-09,428,255324.47,0
20,2022-12-10,264,186523.28,0
20,2022-12-11,369,267034.99,0
20,2022-12-12,490,299540.74,0
20,2022-12-13,309,200761.79,0
20,2022-12-14,580,394014.49,0
20,2022-12-15,526,373204.08,0
20,2022-12-16,691,508190.38,0
20,2022-12-17,258,154508.15,0
20,2022-12-18,342,219791.89,0
20,2022-12-19,486,325535.13,0
20,2022-12-20,489,343408.32,0
20,2022-12-21,569,344256.7,0
20,2022-12-22,527,362484.21,0
20,2022-12-23,563,383160.29,0
20,2022-12-24,322,235557.16,0
20,2022-12-25,382,269793.64,0
20,2022-12-26,526,357017.55,0
20,2022-12-27,455,280199.82,0
20,2022-12-28,457,277659.26,0
20,2022-12-29,459,319809.9,0
20,2022-12-30,526,333052.87,0
20,2022-12-31,404,258384.5,0
20,2023-01-01,188,111975.21,0
20,2023-01-02,318,232745.51,0
20,2023-01-03,438,303178.45,0
20,2023-01-04,387,274313.0,0
20,2023-01-05,299,180696.29,0
20,2023-01-06,306,211691.61,0
20,2023-01-07,242,149755.01,0
20,2023-01-08,238,168840.51,0
20,2023-01-09,304,189224.89,0
20,2023-01-10,333,215614.9,0
20,2023-01-11,306,205550.52,0
20,2023-01-12,372,221384.38,1
20,2023-01-13,262,173741.13,0
20,2023-01-14,249,166507.5,0
20,2023-01-15,152,104696.52,0
20,2023-01-16,430,270446.72,0
20,2023-01-17,328,225784.75,0
20,2023-01-18,314,203108.0,0
20,2023-01-19,356,249129.27,0
20,2023-01-20,216,148999.23,0
20,2023-01-21,179,113807.03,0
20,2023-01-22,110,68550.19,0
20,2023-01-23,470,342807.8,1
20,2023-01-24,400,291665.93,0
20,2023-01-25,431,295150.99,0
20,2023-01-26,374,250279.01,0
20,2023-01-27,230,138932.36,0
20,2023-01-28,277,201823.99,0
20,2023-01-29,188,113426.72,0
20,2023-01-30,378,231936.4,0
20,2023-01-31,355,253013.35,0
20,2023-02-01,299,186690.8,0
20,2023-02-02,277,178949.05,0
20,2023-02-03,302,209393.25,0
20,2023-02-04,290,188808.14,0
20,2023-02-05,214,151798.18,0
20,2023-02-06,257,176248.95,0
20,2023-02-07,201,120559.9,0
20,2023-02-08,384,264056.14,0
20,2023-02-09,400,244114.09,0
20,2023-02-10,356,262000.42,0
20,2023-02-11,261,168600.62,0
20,2023-02-12,170,122358.37,0
20,2023-02-13,282,179121.24,0
20,2023-02-14,260,172861.49,0
20,2023-02-15,298,211180.48,0
20,2023-02-16,372,234304.61,0
20,2023-02-17,332,232013.8,0
20,2023-02-18,256,165709.02,0
20,2023-02-19,236,150838.96,0
20,2023-02-20,213,129775.08,0
20,2023-02-21,234,150529.33,0
20,2023-02-22,390,245576.29,0
20,2023-02-23,434,290089.25,0
20,2023-02-24,268,178536.75,0
20,2023-02-25,280,174091.39,0
20,2023-02-26,171,110401.54,0
20,2023-02-27,318,192171.39,0
20,2023-02-28,440,291177.39,0
20,2023-03-01,305,221888.8,0
20,2023-03-02,360,237792.98,0
20,2023-03-03,331,224389.2,0
20,2023-03-04,236,157548.02,0
20,2023-03-05,197,132139.47,1
20,2023-03-06,334,215053.69,0
20,2023-03-07,341,209640.97,0
20,2023-03-08,484,333270.07,0
20,2023-03-09,362,244427.48,0
20,2023-03-10,273,171131.39,0
20,2023-03-11,278,168678.26,0
20,2023-03-12,211,151233.29,0
20,2023-03-13,396,260272.22,0
20,2023-03-14,269,171773.78,0
20,2023-03-15,339,242378.31,0
20,2023-03-16,327,202972.96,0
20,2023-03-17,197,116823.36,1
20,2023-03-18,243,171550.28,0
20,2023-03-19,230,162046.37,0
20,2023-03-20,387,282306.0,1
20,2023-03-21,334,236807.63,0
20,2023-03-22,271,190434.93,0
20,2023-03-23,325,214706.36,0
20,2023-03-24,185,126610.51,0
20,2023-03-25,197,133955.33,0
20,2023-03-26,222,156402.21,0
20,2023-03-27,286,179372.82,0
20,2023-03-28,388,275200.59,0
20,2023-03-29,271,194513.2,0
20,2023-03-30,399,257000.47,0
20,2023-03-31,239,157828.01,0
20,2023-04-01,349,228174.6,0
20,2023-04-02,288,191004.31,0
20,2023-04-03,379,254519.64,0
20,2023-04-04,325,224343.97,0
20,2023-04-05,335,204706.46,0
20,2023-04-06,318,234602.7,0
20,2023-04-07,386,273506.33,0
20,2023-04-08,156,114442.0,0
20,2023-04-09,162,98273.75,0
20,2023-04-10,281,174726.05,0
20,2023-04-11,439,291778.0,0
20,2023-04-12,313,191217.84,0
20,2023-04-13,310,219212.26,0
20,2023-04-14,383,232836.92,0
20,2023-04-15,215,154378.89,0
20,2023-04-16,247,152965.74,1
20,2023-04-17,284,187844.78,0
20,2023-04-18,374,255540.08,0
20,2023-04-19,372,245757.16,0
20,2023-04-20,325,232067.26,0
20,2023-04-21,303,207488.1,0
20,2023-04-22,224,161246.6,0
20,2023-04-23,246,178153.05,0
20,2023-04-24,409,242864.39,0
20,2023-04-25,364,264548.85,0
20,2023-04-26,288,199506.57,0
20,2023-04-27,368,257047.65,0
20,2023-04-28,254,174053.56,0
20,2023-04-29,231,149930.72,0
20,2023-04-30,253,177542.97,0
20,2023-05-01,319,195000.36,0
20,2023-05-02,293,180675.53,0
20,2023-05-03,315,222662.74,0
20,2023-05-04,397,283426.59,0
20,2023-05-05,425,277008.28,0
20,2023-05-06,214,149871.18,0
20,2023-05-07,233,152620.49,0
20,2023-05-08,418,292705.16,0
20,2023-05-09,282,198849.71,0
20,2023-05-10,311,219279.08,0
20,2023-05-11,322,237541.4,0
20,2023-05-12,195,130707.36,0
20,2023-05-13,261,183815.65,0
20,2023-05-14,263,157350.97,0
20,2023-05-15,418,279180.18,0
20,2023-05-16,259,181820.46,0
20,2023-05-17,303,215633.63,0
20,2023-05-18,228,156524.34,0
20,2023-05-19,452,313525.51,0
20,2023-05-20,239,160324.66,0
20,2023-05-21,293,207208.1,0
20,2023-05-22,225,137529.66,0
20,2023-05-23,301,178301.01,0
20,2023-05-24,291,172457.63,0
20,2023-05-25,389,254162.54,0
20,2023-05-26,412,249867.64,0
20,2023-05-27,226,165109.63,1
20,2023-05-28,169,113405.28,0
20,2023-05-29,296,213443.28,0
20,2023-05-30,320,236436.63,0
20,2023-05-31,416,268294.78,0
20,2023-06-01,425,259427.07,0
20,2023-06-02,403,297592.57,0
20,2023-06-03,267,162781.87,0
20,2023-06-04,226,159940.97,0
20,2023-06-05,443,294361.51,0
20,2023-06-06,282,195024.46,0
20,2023-06-07,331,231022.55,0
20,2023-06-08,360,262492.36,0
20,2023-06-09,289,180534.35,0
20,2023-06-10,169,111867.83,0
20,2023-06-11,210,150903.23,0
20,2023-06-12,282,207210.64,0
20,2023-06-13,282,208453.4,0
20,2023-06-14,334,238255.98,0
20,2023-06-15,470,347442.01,0
20,2023-06-16,298,181488.79,0
20,2023-06-17,255,171833.09,1
20,2023-06-18,239,158957.59,0
20,2023-06-19,339,208592.79,0
20,2023-06-20,317,232690.41,0
20,2023-06-21,285,192565.62,0
20,2023-06-22,454,319960.89,0
20,2023-06-23,338,225590.12,0
20,2023-06-24,244,178621.02,0
20,2023-06-25,210,128224.83,0
20,2023-06-26,453,330816.49,0
20,2023-06-27,289,179274.61,0
20,2023-06-28,341,236620.58,0
20,2023-06-29,378,232307.4,0
20,2023-06-30,246,157961.8,0
20,2023-07-01,293,193911.54,0
20,2023-07-02,288,197633.68,0
20,2023-07-03,332,243976.16,0
20,2023-07-04,327,206676.18,0
20,2023-07-05,309,192530.8,0
20,2023-07-06,326,203857.86,0
20,2023-07-07,372,257016.06,1
20,2023-07-08,268,168230.4,0
20,2023-07-09,256,173770.76,0
20,2023-07-10,321,220757.1,0
20,2023-07-11,414,294670.46,1
20,2023-07-12,262,169916.82,0
20,2023-07-13,277,202347.49,0
20,2023-07-14,356,259547.14,0
20,2023-07-15,227,163396.91,0
20,2023-07-16,229,136302.48,0
20,2023-07-17,215,143787.09,0
20,2023-07-18,328,199625.77,0
20,2023-07-19,408,288681.39,0
20,2023-07-20,313,216181.42,0
20,2023-07-21,358,240428.16,0
20,2023-07-22,243,170810.17,0
20,2023-07-23,218,146301.2,0
20,2023-07-24,376,272373.44,0
20,2023-07-25,324,237887.62,0
20,2023-07-26,334,228632.95,0
20,2023-07-27,392,234852.02,0
20,2023-07-28,270,197683.55,0
20,2023-07-29,180,117848.47,0
20,2023-07-30,239,144042.8,0
20,2023-07-31,333,201345.72,0
20,2023-08-01,409,295686.13,0
20,2023-08-02,242,162436.68,0
20,2023-08-03,380,242841.32,0
20,2023-08-04,188,114343.8,0
20,2023-08-05,284,175551.2,0
20,2023-08-06,255,154613.39,0
20,2023-08-07,310,213305.96,0
20,2023-08-08,274,170497.5,0
20,2023-08-09,354,211510.41,0
20,2023-08-10,329,199387.94,0
20,2023-08-11,312,187845.1,0
20,2023-08-12,327,223728.42,0
20,2023-08-13,288,178027.1,0
20,2023-08-14,248,179724.76,0
20,2023-08-15,299,209051.57,0
20,2023-08-16,241,165852.67,0
20,2023-08-17,322,220392.99,0
20,2023-08-18,394,239927.04,0
20,2023-08-19,232,154396.2,0
20,2023-08-20,265,192407.38,0
20,2023-08-21,334,203478.74,0
20,2023-08-22,460,280844.56,0
20,2023-08-23,348,233314.54,0
20,2023-08-24,474,291944.85,0
20,2023-08-25,307,222894.76,0
20,2023-08-26,144,106525.09,0
20,2023-08-27,242,151762.24,0
20,2023-08-28,382,263793.26,0
20,2023-08-29,370,222612.64,0
20,2023-08-30,284,200923.99,0
20,2023-08-31,391,283571.5,0
20,2023-09-01,349,214890.71,0
20,2023-09-02,144,88734.5,0
20,2023-09-03,287,171990.22,0
20,2023-09-04,220,144778.8,0
20,2023-09-05,383,272954.12,0
20,2023-09-06,300,187886.69,0
20,2023-09-07,410,251917.07,0
20,2023-09-08,363,245833.12,0
20,2023-09-09,266,182721.36,0
20,2023-09-10,263,169434.49,0
20,2023-09-11,366,221691.5,0
20,2023-09-12,378,243411.8,0
20,2023-09-13,427,286937.26,0
20,2023-09-14,489,359120.94,0
20,2023-09-15,354,253682.05,0
20,2023-09-16,295,196545.64,0
20,2023-09-17,201,135777.4,0
20,2023-09-18,289,178649.86,1
20,2023-09-19,374,265015.47,0
20,2023-09-20,395,251386.27,0
20,2023-09-21,367,226870.75,0
20,2023-09-22,303,187985.44,0
20,2023-09-23,210,127190.34,0
20,2023-09-24,246,168676.4,0
20,2023-09-25,379,241345.57,0
20,2023-09-26,402,282996.65,0
20,2023-09-27,323,201670.74,0
20,2023-09-28,285,180936.21,0
20,2023-09-29,408,258411.83,1
20,2023-09-30,281,168851.6,0
20,2023-10-01,203,121725.78,0
20,2023-10-02,309,210473.95,0
20,2023-10-03,406,257865.33,0
20,2023-10-04,408,290826.93,0
20,2023-10-05,258,178482.94,0
20,2023-10-06,352,229984.45,0
20,2023-10-07,281,198293.55,0
20,2023-10-08,231,169434.88,0
20,2023-10-09,371,244527.96,0
20,2023-10-10,267,171746.18,0
20,2023-10-11,393,247816.46,0
20,2023-10-12,424,285574.87,0
20,2023-10-13,329,199617.71,0
20,2023-10-14,177,112276.42,0
20,2023-10-15,186,136454.92,0
20,2023-10-16,432,313883.12,0
20,2023-10-17,295,218255.73,0
20,2023-10-18,410,283615.1,0
20,2023-10-19,381,246825.6,0
20,2023-10-20,271,160981.33,0
20,2023-10-21,329,235229.51,0
20,2023-10-22,316,203879.24,0
20,2023-10-23,466,296283.52,0
20,2023-10-24,503,330642.77,0
20,2023-10-25,405,270937.81,0
20,2023-10-26,361,241638.48,0
20,2023-10-27,265,193569.06,0
20,2023-10-28,164,100084.01,0
20,2023-10-29,165,108291.14,0
20,2023-10-30,397,269945.23,0
20,2023-10-31,469,335751.84,0
20,2023-11-01,286,180160.08,0
20,2023-11-02,421,298626.31,0
20,2023-11-03,371,273778.12,0
20,2023-11-04,266,193312.35,0
20,2023-11-05,267,177737.18,0
20,2023-11-06,437,312930.08,0
20,2023-11-07,346,207353.91,0
20,2023-11-08,294,208735.34,0
20,2023-11-09,351,241453.31,0
20,2023-11-10,385,250172.28,0
20,2023-11-11,280,173611.34,0
20,2023-11-12,279,171583.65,1
20,2023-11-13,400,271584.21,0
20,2023-11-14,326,209428.92,0
20,2023-11-15,455,336596.42,0
20,2023-11-16,329,213898.79,0
20,2023-11-17,296,216272.9,0
20,2023-11-18,290,208955.89,0
20,2023-11-19,301,186688.61,0
20,2023-11-20,383,255765.53,1
20,2023-11-21,357,225410.8,0
20,2023-11-22,427,273118.62,1
20,2023-11-23,381,277463.36,0
20,2023-11-24,419,257979.74,0
20,2023-11-25,312,199995.15,0
20,2023-11-26,245,169238.15,0
20,2023-11-27,322,196409.13,0
20,2023-11-28,423,311264.12,1
20,2023-11-29,262,190185.88,0
20,2023-11-30,422,285776.96,0
20,2023-12-01,582,356825.4,0
20,2023-12-02,403,264235.13,0
20,2023-12-03,264,187126.12,0
20,2023-12-04,399,249701.26,0
20,2023-12-05,694,495011.75,0
20,2023-12-06,484,323096.43,0
20,2023-12-07,641,451849.96,0
20,2023-12-08,662,483612.08,0
20,2023-12-09,281,181116.99,0
20,2023-12-10,303,182031.78,0
20,2023-12-11,706,455042.6,0
20,2023-12-12,368,236403.05,0
20,2023-12-13,645,450546.18,0
20,2023-12-14,522,313417.6,0
20,2023-12-15,453,332647.02,0
20,2023-12-16,315,197427.04,0
20,2023-12-17,333,212704.81,0
20,2023-12-18,472,335749.27,0
20,2023-12-19,555,337463.25,0
20,2023-12-20,331,204144.16,0
20,2023-12-21,441,317316.47,0
20,2023-12-22,531,317398.07,0
20,2023-12-23,263,165447.54,0
20,2023-12-24,468,293120.67,0
20,2023-12-25,587,431275.72,0
20,2023-12-26,381,268362.12,0
20,2023-12-27,613,416522.19,0
20,2023-12-28,583,381209.09,1
20,2023-12-29,797,574212.42,0
20,2023-12-30,261,155673.29,1
20,2023-12-31,425,256308.77,0
21,2022-01-01,73,39975.12,0
21,2022-01-02,70,34312.15,0
21,2022-01-03,87,43003.9,0
21,2022-01-04,93,48330.73,0
21,2022-01-05,99,54635.87,0
21,2022-01-06,138,73849.98,0
21,2022-01-07,96,47906.07,0
21,2022-01-08,92,49055.71,0
21,2022-01-09,69,34869.41,0
21,2022-01-10,121,62212.39,0
21,2022-01-11,154,76344.61,0
21,2022-01-12,136,73533.44,0
21,2022-01-13,135,77181.64,0
21,2022-01-14,92,46275.88,0
21,2022-01-15,82,40683.41,0
21,2022-01-16,79,38475.02,0
21,2022-01-17,117,55200.78,0
21,2022-01-18,132,69800.49,0
21,2022-01-19,137,66094.84,0
21,2022-01-20,126,63740.84,0
21,2022-01-21,112,61723.41,0
21,2022-01-22,91,52286.91,0
21,2022-01-23,86,47266.81,0
21,2022-01-24,117,56684.58,0
21,2022-01-25,148,79026.48,0
21,2022-01-26,152,78205.02,0
21,2022-01-27,160,77437.28,0
21,2022-01-28,127,69499.67,0
21,2022-01-29,76,39216.05,0
21,2022-01-30,68,34556.23,0
21,2022-01-31,91,46206.3,0
21,2022-02-01,154,72380.38,0
21,2022-02-02,138,76824.64,0
21,2022-02-03,96,46596.54,0
21,2022-02-04,91,50033.66,0
21,2022-02-05,83,39792.05,0
21,2022-02-06,101,58234.89,0
21,2022-02-07,74,37577.86,0
21,2022-02-08,104,59559.29,0
21,2022-02-09,94,49904.98,0
21,2022-02-10,114,57846.76,0
21,2022-02-11,148,69823.44,0
21,2022-02-12,101,47776.46,0
21,2022-02-13,73,36993.27,1
21,2022-02-14,132,61687.94,0
21,2022-02-15,125,68508.02,0
21,2022-02-16,116,60014.16,0
21,2022-02-17,106,51162.41,0
21,2022-02-18,100,56092.78,0
21,2022-02-19,80,44323.18,0
21,2022-02-20,122,57491.19,0
21,2022-02-21,114,57474.67,0
21,2022-02-22,166,77382.92,0
21,2022-02-23,104,50586.77,0
21,2022-02-24,113,58443.58,0
21,2022-02-25,110,52611.0,0
21,2022-02-26,82,45518.38,0
21,2022-02-27,97,45940.79,0
21,2022-02-28,77,36870.7,0
21,2022-03-01,131,65337.1,0
21,2022-03-02,147,78219.64,0
21,2022-03-03,129,64548.04,0
21,2022-03-04,123,64977.37,0
21,2022-03-05,81,44632.45,0
21,2022-03-06,108,56189.15,0
21,2022-03-07,120,61008.92,0
21,2022-03-08,143,69871.65,0
21,2022-03-09,98,49029.26,0
21,2022-03-10,134,73250.06,0
21,2022-03-11,134,64893.48,0
21,2022-03-12,67,33788.25,0
21,2022-03-13,66,32843.5,0
21,2022-03-14,89,45265.11,0
21,2022-03-15,129,74442.13,0
21,2022-03-16,124,61091.24,0
21,2022-03-17,151,82605.58,0
21,2022-03-18,120,61342.18,0
21,2022-03-19,84,47042.07,0
21,2022-03-20,111,60367.99,0
21,2022-03-21,95,44317.5,0
21,2022-03-22,130,69860.33,1
21,2022-03-23,98,50575.31,0
21,2022-03-24,131,71135.45,1
21,2022-03-25,114,64489.18,1
21,2022-03-26,80,43798.94,0
21,2022-03-27,98,48887.64,0
21,2022-03-28,188,94020.44,0
21,2022-03-29,130,71754.25,0
21,2022-03-30,100,56632.55,0
21,2022-03-31,171,83442.66,1
21,2022-04-01,121,60507.48,0
21,2022-04-02,59,31736.17,0
21,2022-04-03,44,23237.73,0
21,2022-04-04,127,67631.79,0
21,2022-04-05,90,46541.36,0
21,2022-04-06,107,57739.93,0
21,2022-04-07,92,49117.38,0
21,2022-04-08,114,55596.41,0
21,2022-04-09,76,38133.54,0
21,2022-04-10,59,30888.13,0
21,2022-04-11,114,54152.91,0
21,2022-04-12,110,55278.16,0
21,2022-04-13,104,54753.89,0
21,2022-04-14,142,80600.82,1
21,2022-04-15,141,69607.8,0
21,2022-04-16,80,42656.94,0
21,2022-04-17,109,57415.93,0
21,2022-04-18,120,59819.26,0
21,2022-04-19,102,51343.43,0
21,2022-04-20,142,72102.1,0
21,2022-04-21,97,49062.72,0
21,2022-04-22,113,59132.91,0
21,2022-04-23,80,37686.76,1
21,2022-04-24,80,41835.47,0
21,2022-04-25,156,76535.59,0
21,2022-04-26,112,59618.6,1
21,2022-04-27,127,69347.01,0
21,2022-04-28,86,42478.54,0
21,2022-04-29,135,77570.82,0
21,2022-04-30,70,33334.92,0
21,2022-05-01,70,36571.44,0
21,2022-05-02,100,58176.95,1
21,2022-05-03,173,90044.62,0
21,2022-05-04,74,43005.3,0
21,2022-05-05,136,63391.81,0
21,2022-05-06,78,37843.62,0
21,2022-05-07,99,49754.37,0
21,2022-05-08,72,37294.56,0
21,2022-05-09,129,71288.25,0
21,2022-05-10,125,62117.77,0
21,2022-05-11,99,50725.24,0
21,2022-05-12,143,69975.84,0
21,2022-05-13,109,57665.14,1
21,2022-05-14,82,47200.11,0
21,2022-05-15,68,32520.68,0
21,2022-05-16,102,54515.06,0
21,2022-05-17,137,77856.57,0
21,2022-05-18,139,70755.8,0
21,2022-05-19,102,52793.94,0
21,2022-05-20,160,81304.84,0
21,2022-05-21,72,40756.1,0
21,2022-05-22,79,44583.85,0
21,2022-05-23,105,52973.21,0
21,2022-05-24,122,65385.81,0
21,2022-05-25,112,59862.79,0
21,2022-05-26,100,54889.19,0
21,2022-05-27,128,65073.43,0
21,2022-05-28,96,54125.92,0
21,2022-05-29,77,39945.12,0
21,2022-05-30,85,42695.66,0
21,2022-05-31,148,85697.48,0
21,2022-06-01,105,53085.58,0
21,2022-06-02,108,60376.76,0
21,2022-06-03,74,39070.84,0
21,2022-06-04,83,47617.35,0
21,2022-06-05,62,30418.98,0
21,2022-06-06,188,97095.75,0
21,2022-06-07,134,71580.19,0
21,2022-06-08,137,75292.87,0
21,2022-06-09,94,53042.28,0
21,2022-06-10,113,62433.86,0
21,2022-06-11,95,48471.01,0
21,2022-06-12,83,45231.24,0
21,2022-06-13,102,48836.02,0
21,2022-06-14,143,80412.37,0
21,2022-06-15,131,69881.25,0
21,2022-06-16,108,55320.49,1
21,2022-06-17,82,46146.1,1
21,2022-06-18,76,35477.41,0
21,2022-06-19,115,58237.24,0
21,2022-06-20,139,66842.87,0
21,2022-06-21,176,82763.52,0
21,2022-06-22,133,72827.22,0
21,2022-06-23,96,51819.82,0
21,2022-06-24,135,74464.93,0
21,2022-06-25,66,32010.89,0
21,2022-06-26,84,40204.86,0
21,2022-06-27,140,68195.58,0
21,2022-06-28,71,40052.56,0
21,2022-06-29,124,64632.09,0
21,2022-06-30,178,86333.3,0
21,2022-07-01,107,51866.44,0
21,2022-07-02,75,36097.79,0
21,2022-07-03,97,52994.91,0
21,2022-07-04,132,71791.85,0
21,2022-07-05,104,59514.52,0
21,2022-07-06,131,70385.97,0
21,2022-07-07,159,84901.25,0
21,2022-07-08,135,74892.63,0
21,2022-07-09,81,46583.83,0
21,2022-07-10,103,55696.42,0
21,2022-07-11,124,59367.92,0
21,2022-07-12,155,80318.5,0
21,2022-07-13,143,77199.58,0
21,2022-07-14,146,74071.61,0
21,2022-07-15,126,70270.74,0
21,2022-07-16,77,43968.09,0
21,2022-07-17,107,51891.18,1
21,2022-07-18,157,84483.96,0
21,2022-07-19,112,52249.61,0
21,2022-07-20,122,70960.21,0
21,2022-07-21,96,48218.37,0
21,2022-07-22,98,56978.4,0
21,2022-07-23,88,46199.95,0
21,2022-07-24,78,38104.32,0
21,2022-07-25,110,53828.1,0
21,2022-07-26,140,79092.35,0
21,2022-07-27,134,66244.88,0
21,2022-07-28,119,64234.73,0
21,2022-07-29,120,58119.55,0
21,2022-07-30,91,52884.01,0
21,2022-07-31,83,46848.57,0
21,2022-08-01,133,65963.97,0
21,2022-08-02,114,62472.58,0
21,2022-08-03,141,74258.94,0
21,2022-08-04,126,66337.48,0
21,2022-08-05,168,89027.91,0
21,2022-08-06,93,46431.21,0
21,2022-08-07,80,44833.08,0
21,2022-08-08,83,40264.69,0
21,2022-08-09,167,90437.36,0
21,2022-08-10,79,45282.02,0
21,2022-08-11,135,63443.55,1
21,2022-08-12,111,64122.8,0
21,2022-08-13,110,62110.04,0
21,2022-08-14,67,31387.55,0
21,2022-08-15,134,69947.79,0
21,2022-08-16,154,76075.97,0
21,2022-08-17,134,70198.01,0
21,2022-08-18,136,75521.24,0
21,2022-08-19,111,53856.84,1
21,2022-08-20,68,32331.47,0
21,2022-08-21,87,50542.05,0
21,2022-08-22,116,64210.87,0
21,2022-08-23,127,68423.54,0
21,2022-08-24,185,97670.35,0
21,2022-08-25,99,51315.52,0
21,2022-08-26,110,52366.32,0
21,2022-08-27,57,30942.34,0
21,2022-08-28,60,34857.71,0
21,2022-08-29,101,57440.44,0
21,2022-08-30,115,65021.73,0
21,2022-08-31,102,51833.84,1
21,2022-09-01,131,74020.31,1
21,2022-09-02,105,49030.87,0
21,2022-09-03,93,49325.51,0
21,2022-09-04,117,67751.1,0
21,2022-09-05,154,81946.86,0
21,2022-09-06,157,80553.38,0
21,2022-09-07,81,44620.03,0
21,2022-09-08,89,50507.45,0
21,2022-09-09,93,47479.25,0
21,2022-09-10,86,46626.66,0
21,2022-09-11,105,55727.97,0
21,2022-09-12,142,70419.58,0
21,2022-09-13,118,61152.67,0
21,2022-09-14,117,58868.8,0
21,2022-09-15,90,45244.56,0
21,2022-09-16,129,67069.46,0
21,2022-09-17,100,58214.92,0
21,2022-09-18,71,36992.67,0
21,2022-09-19,157,85709.17,0
21,2022-09-20,108,55414.39,0
21,2022-09-21,146,70880.6,0
21,2022-09-22,140,75898.22,0
21,2022-09-23,79,41425.42,0
21,2022-09-24,74,37982.03,0
21,2022-09-25,90,47544.38,0
21,2022-09-26,92,45106.48,1
21,2022-09-27,139,71690.9,0
21,2022-09-28,148,75644.79,0
21,2022-09-29,109,58932.05,0
21,2022-09-30,132,66960.01,0
21,2022-10-01,84,41268.9,0
21,2022-10-02,61,30851.01,0
21,2022-10-03,145,68024.98,0
21,2022-10-04,97,48010.6,0
21,2022-10-05,95,44659.29,0
21,2022-10-06,158,74837.34,1
21,2022-10-07,146,78259.74,0
21,2022-10-08,61,31163.65,0
21,2022-10-09,63,34897.34,0
21,2022-10-10,159,74108.66,0
21,2022-10-11,98,55942.57,0
21,2022-10-12,86,40869.14,0
21,2022-10-13,171,91900.08,0
21,2022-10-14,114,62126.8,0
21,2022-10-15,106,51489.53,0
21,2022-10-16,113,62595.04,0
21,2022-10-17,104,50032.13,0
21,2022-10-18,132,65541.04,0
21,2022-10-19,88,43970.24,1
21,2022-10-20,162,90109.45,1
21,2022-10-21,87,43167.54,0
21,2022-10-22,106,55695.81,0
21,2022-10-23,77,41660.77,0
21,2022-10-24,138,72554.26,0
21,2022-10-25,147,74628.04,0
21,2022-10-26,101,51886.24,1
21,2022-10-27,78,38817.0,0
21,2022-10-28,140,71529.38,0
21,2022-10-29,118,64153.05,0
21,2022-10-30,91,48030.73,0
21,2022-10-31,128,63566.91,0
21,2022-11-01,142,73876.31,0
21,2022-11-02,134,73390.9,0
21,2022-11-03,103,51713.95,0
21,2022-11-04,114,60793.76,0
21,2022-11-05,123,70009.1,0
21,2022-11-06,112,53021.5,0
21,2022-11-07,146,79734.23,0
21,2022-11-08,156,79831.2,1
21,2022-11-09,154,89294.41,0
21,2022-11-10,139,78100.93,0
21,2022-11-11,139,67589.35,0
21,2022-11-12,73,41502.85,0
21,2022-11-13,115,55647.06,0
21,2022-11-14,138,67677.54,0
21,2022-11-15,134,77412.18,0
21,2022-11-16,155,82422.87,0
21,2022-11-17,116,66159.36,0
21,2022-11-18,111,56341.49,0
21,2022-11-19,64,36039.28,0
21,2022-11-20,138,71627.01,1
21,2022-11-21,134,72171.76,0
21,2022-11-22,123,67500.72,0
21,2022-11-23,139,78436.25,1
21,2022-11-24,89,43591.56,0
21,2022-11-25,108,55463.8,0
21,2022-11-26,93,47928.96,0
21,2022-11-27,87,44863.97,0
21,2022-11-28,171,90764.04,0
21,2022-11-29,200,96217.68,0
21,2022-11-30,113,58227.26,0
21,2022-12-01,154,78929.1,0
21,2022-12-02,184,90101.27,0
21,2022-12-03,162,80507.12,0
21,2022-12-04,160,83224.57,0
21,2022-12-05,163,92549.68,0
21,2022-12-06,173,89041.33,0
21,2022-12-07,162,91028.6,0
21,2022-12-08,196,107493.92,0
21,2022-12-09,185,101369.35,1
21,2022-12-10,191,89930.48,0
21,2022-12-11,157,81527.17,0
21,2022-12-12,217,114641.57,0
21,2022-12-13,226,129224.48,0
21,2022-12-14,218,112136.25,0
21,2022-12-15,219,118804.39,0
21,2022-12-16,212,101008.49,0
21,2022-12-17,143,77120.8,1
21,2022-12-18,128,68595.95,0
21,2022-12-19,156,74992.54,0
21,2022-12-20,195,90905.1,0
21,2022-12-21,252,145920.62,0
21,2022-12-22,262,148537.33,0
21,2022-12-23,135,64882.93,0
21,2022-12-24,105,58571.65,0
21,2022-12-25,137,77819.15,0
21,2022-12-26,291,141097.11,0
21,2022-12-27,274,156387.17,0
21,2022-12-28,142,81715.34,0
21,2022-12-29,236,116323.05,0
21,2022-12-30,185,96485.45,0
21,2022-12-31,124,61298.03,0
21,2023-01-01,80,39986.16,0
21,2023-01-02,166,95715.51,0
21,2023-01-03,99,48935.28,0
21,2023-01-04,99,53109.56,0
21,2023-01-05,120,61613.4,0
21,2023-01-06,86,42300.05,0
21,2023-01-07,82,43973.66,0
21,2023-01-08,97,48170.54,0
21,2023-01-09,129,61349.05,0
21,2023-01-10,194,94580.46,0
21,2023-01-11,96,53315.2,0
